articleName,wordCount,NoOfEditors,NoOfRevisions,NoOfEditSessions,startTime,endTime,durationInHours,durationindays,subjectivity,readingScore,authority,totalRefs,NoOfValidUrlRefs,totalUrlRefs,verifiability,vandalisim,volatility,Speed1 (Edit sessions),Speed2 (No of days),Speed4 (No of edits),Speed5 (edits/edit sessions),Speed6 (edits/durationindays),Speed8(Edit sessions/durationindays)
Norma Elizabeth Boyd,1306,49,96,59,2007-11-24T08:35:50Z,2019-01-31T04:01:23Z,98059.42583333330,4085.80940972222,0.2480519480519480,-72.2,0.0038284839203675300,5,0,1,0.0,2,0.020833333333333300,22.135593220339,0.319642907692258,13.6041666666667,1.6271186440678,0.0234959564612992,0.0234959564612992
Cochise County in the Old West,7587,48,199,128,2011-04-25T23:40:04Z,2018-11-18T07:07:02Z,66319.44944444440,2763.31039351852,0.3520740370740370,11.99,0.011466982997232100,87,38,64,0.59375,0,0.0,59.2734375,2.74561989771243,38.1256281407035,1.5546875,0.0720150731046227,0.0720150731046227
RAF Buckminster,366,15,20,17,2013-07-01T22:07:00Z,2018-02-08T21:28:14Z,40391.35388888890,1682.97307870370,0.3141053391053390,-68.95,0.00819672131147541,3,0,2,0.0,0,0.0,21.5294117647059,0.217472284394418,18.3,1.17647058823529,0.0118837313876731,0.0118837313876731
Schmidt sting pain index,1629,354,563,463,2005-04-30T16:16:10Z,2019-03-04T21:28:46Z,121349.21,5056.22,0.5008300516687610,-16.34,0.010435850214855700,17,5,9,0.5555555555555560,66,0.1172291296625220,3.51835853131749,0.322177622746782,2.89342806394316,1.21598272138229,0.111348067284492,0.111348067284492
"C. Alfred ""Chief"" Anderson",1332,39,179,61,2013-08-25T04:39:59Z,2019-01-19T05:23:49Z,47352.73055555560,1973.03043981482,0.4063052733844810,0.28,0.010510510510510500,14,7,10,0.7,7,0.03910614525139670,21.8360655737705,0.675103623908111,7.44134078212291,2.9344262295082,0.0907233848945585,0.0907233848945585
Henry Robinson Clay,654,16,27,23,2010-06-22T16:49:18Z,2019-02-14T02:05:31Z,75801.27027777780,3158.38626157408,0.24528769841269800,30.94,0.0045871559633027500,3,0,1,0.0,0,0.0,28.4347826086957,0.207067770005452,24.2222222222222,1.17391304347826,0.00854866940389479,0.00854866940389479
Friedrich Schiller,3523,711,1176,918,2002-07-23T14:42:05Z,2019-03-07T01:20:00Z,145690.63194444400,6070.44299768517,0.3818573844456200,15.82,0.004257734885041160,15,1,4,0.25,92,0.0782312925170068,3.83769063180828,0.580353032117,2.99574829931973,1.28104575163399,0.193725565077943,0.193725565077943
Henry Tracey Coxwell,702,52,74,59,2005-09-09T19:47:42Z,2018-02-15T23:27:39Z,109011.66583333300,4542.15274305554,0.3356336925485860,-83.26,0.005698005698005700,4,2,2,1.0,0,0.0,11.8983050847458,0.15455226622955,9.48648648648649,1.25423728813559,0.0162918343318899,0.0162918343318899
Ankara Güvercinlik Army Air Base,1146,18,27,23,2010-09-26T13:40:48Z,2018-03-09T15:59:40Z,65306.31444444450,2721.09643518519,0.4226955411738020,-19.21,0.010471204188481700,12,9,12,0.75,0,0.0,49.8260869565217,0.421153761837186,42.4444444444444,1.17391304347826,0.00992247082862481,0.00992247082862481
2007–08 world food price crisis,9327,541,1159,813,2008-04-04T15:38:48Z,2019-02-28T04:48:22Z,95557.15944444450,3981.54831018519,0.37201171779040700,-24.05,0.009006111289803800,84,48,76,0.631578947368421,65,0.056082830025884400,11.4723247232472,2.34255602930664,8.04745470232959,1.42558425584256,0.291092788459998,0.291092788459998
Xhafer Deva,1860,66,131,94,2009-08-23T10:27:48Z,2018-10-19T18:41:09Z,80264.2225,3344.3426,0.2866758804258810,-32.34,0.002688172043010750,5,4,5,0.8,8,0.061068702290076300,19.7872340425532,0.556163114892192,14.1984732824427,1.3936170212766,0.0391706279843425,0.0391706279843425
Eqerem Memushi,667,6,16,12,2017-02-17T19:56:23Z,2019-01-20T09:53:28Z,16837.95138888890,701.58130787037,0.34276094276094300,-184.16,0.004497751124437780,3,2,3,0.6666666666666670,1,0.0625,55.5833333333333,0.950709479453862,41.6875,1.33333333333333,0.0228056246945454,0.0228056246945454
Alaska Native religion,3830,93,536,237,2007-04-05T20:48:47Z,2019-01-28T15:09:55Z,103578.35222222200,4315.76467592592,0.4009574333712260,-7.2,0.015143603133159300,58,16,27,0.5925925925925930,10,0.018656716417910400,16.1603375527426,0.88744412348625,7.1455223880597,2.26160337552743,0.124195835558389,0.124195835558389
Association for the Study of Ethnicity and Nationalism,757,37,87,66,2007-10-24T02:09:35Z,2018-03-12T08:34:20Z,91014.4125,3792.2672,0.3548366316223460,-87.36,0.017173051519154600,13,10,12,0.8333333333333330,0,0.0,11.469696969697,0.199616736525108,8.70114942528736,1.31818181818182,0.0229414215028856,0.0229414215028856
Gilbert Public Schools,1613,147,438,230,2006-04-15T02:30:26Z,2019-02-27T03:26:02Z,112824.92666666700,4701.03861111113,0.3853561489530880,-92.17,0.011159330440173600,18,12,18,0.6666666666666670,46,0.1050228310502280,7.01304347826087,0.343115667288415,3.68264840182648,1.90434782608696,0.0931709003548207,0.0931709003548207
International Journal of Systematic and Evolutionary Microbiology,1026,29,107,45,2007-09-26T23:23:31Z,2017-11-15T03:25:52Z,88852.03916666670,3702.16829861111,0.27056492429626800,-20.4,0.003898635477582850,4,0,0,1,5,0.04672897196261680,22.8,0.277134888866319,9.58878504672897,2.37777777777778,0.0289019815874232,0.0289019815874232
Bee learning and communication,2785,202,344,270,2003-11-19T06:08:23Z,2019-01-28T17:18:15Z,133187.16444444400,5549.46518518517,0.4048469132627550,17.75,0.005385996409335730,15,4,4,1.0,39,0.11337209302325600,10.3148148148148,0.501850161603829,8.09593023255814,1.27407407407407,0.0619879553291624,0.0619879553291624
Maitland Airport,748,16,25,24,2012-05-16T15:16:44Z,2019-02-11T16:42:19Z,59089.42638888890,2462.05943287037,0.34130036630036600,-2.87,0.0066844919786096300,5,4,5,0.8,0,0.0,31.1666666666667,0.303810700104811,29.92,1.04166666666667,0.0101541009393319,0.0101541009393319
Lew Baker,866,44,65,51,2008-11-01T22:20:16Z,2018-08-04T01:32:30Z,85491.2038888889,3562.1334953704,0.37639376389376400,29.28,0.0,0,0,0,1,1,0.015384615384615400,16.9803921568627,0.24311273036946,13.3230769230769,1.27450980392157,0.0182474913094861,0.0182474913094861
9th Arkansas Field Battery,1248,28,69,46,2012-12-11T16:47:30Z,2018-09-22T23:31:21Z,50670.730833333300,2111.280451388890,0.2985291223927590,18.89,0.0,0,0,0,1,0,0.0,27.1304347826087,0.591110479509727,18.0869565217391,1.5,0.0326815890113551,0.0326815890113551
Alaska Statehood Act,1805,141,228,160,2005-09-01T23:14:56Z,2019-02-21T22:57:36Z,118103.71111111100,4920.98796296296,0.40328763828763800,23.19,0.004986149584487530,9,2,9,0.2222222222222220,18,0.07894736842105260,11.28125,0.366796263999231,7.91666666666667,1.425,0.0463321596630608,0.0463321596630608
Dmitry Glinka (aviator),677,11,34,19,2014-01-28T04:45:21Z,2019-02-07T19:55:59Z,44079.17722222220,1836.63238425926,0.23210594315245500,9.63,0.005908419497784340,4,3,3,1.0,0,0.0,35.6315789473684,0.368609421135217,19.9117647058824,1.78947368421053,0.0185121422726697,0.0185121422726697
Arctic Planetary Science Institute,364,6,19,11,2018-03-05T02:59:32Z,2018-11-22T12:46:04Z,6297.775555555560,262.407314814815,0.3193181818181820,-75.77,0.027472527472527500,10,3,10,0.3,0,0.0,33.0909090909091,1.38715645277221,19.1578947368421,1.72727272727273,0.0724065181392089,0.0724065181392089
7th Arkansas Field Battery,3069,23,74,54,2011-11-05T18:45:40Z,2018-09-22T23:24:32Z,60316.647777777800,2513.193657407410,0.4270358931944300,28.71,0.0,0,0,0,1,0,0.0,56.8333333333333,1.22115539761705,41.472972972973,1.37037037037037,0.0294446071761687,0.0294446071761687
Hot Springs National Park,3910,279,568,392,2004-06-27T16:46:16Z,2019-03-07T16:24:16Z,128783.63333333300,5365.98472222221,0.46150931147001900,35.14,0.002813299232736570,11,6,11,0.5454545454545450,54,0.09507042253521130,9.97448979591837,0.728664020195114,6.88380281690141,1.44897959183673,0.105851959966963,0.105851959966963
Yuri Gagarin,5745,1982,3723,2901,2002-02-18T06:33:50Z,2019-03-07T01:43:41Z,149419.16416666700,6225.79850694446,0.34555321875471100,-28.28,0.012184508268059200,70,31,59,0.5254237288135590,518,0.13913510609723300,1.98035160289555,0.92277319826394,1.54311039484287,1.28335056876939,0.597995581747023,0.597995581747023
David P. Cooley,1351,30,58,46,2009-05-22T05:07:09Z,2018-07-01T19:04:28Z,79861.95527777780,3327.58146990741,0.3710804707557960,-22.97,0.009622501850481130,13,7,9,0.7777777777777780,1,0.017241379310344800,29.3695652173913,0.406000577962586,23.2931034482759,1.26086956521739,0.017430076626077,0.017430076626077
Samuel Franklin Cody,2396,205,440,318,2003-10-26T14:51:32Z,2018-11-30T12:24:46Z,132333.55388888900,5513.89807870371,0.3497366023633300,33.21,0.00333889816360601,8,6,8,0.75,27,0.06136363636363640,7.53459119496855,0.434538318590627,5.44545454545455,1.38364779874214,0.0797983556677279,0.0797983556677279
Battle of Mount Qi,1453,25,83,45,2012-08-26T11:34:12Z,2018-10-27T05:05:08Z,54065.515555555600,2252.729814814820,0.3770209750566890,37.61,0.0,0,0,0,1,2,0.024096385542168700,32.2888888888889,0.644995236643343,17.5060240963855,1.84444444444444,0.0368441876403286,0.0368441876403286
The Black Arrow: A Tale of the Two Roses,4554,181,703,328,2004-03-22T23:33:43Z,2019-02-24T03:34:47Z,130828.01777777800,5451.16740740742,0.39760496208772100,15.14,0.0006587615283267460,3,1,3,0.3333333333333330,17,0.02418207681365580,13.8841463414634,0.835417381203834,6.47795163584637,2.14329268292683,0.128963201358431,0.128963201358431
Tito Canepa,1811,24,145,52,2014-02-13T15:40:10Z,2018-08-22T04:52:06Z,39613.19888888890,1650.54995370370,0.4126526731156360,9.59,0.0,0,0,0,1,0,0.0,34.8269230769231,1.09721005167778,12.4896551724138,2.78846153846154,0.0878495071746431,0.0878495071746431
"First African Baptist Church (Lexington, Kentucky)",1282,37,136,63,2010-04-23T04:09:30Z,2017-06-07T18:36:58Z,62462.45777777780,2602.60240740741,0.275928745583918,20.18,0.00078003120124805,1,0,0,1,2,0.014705882352941200,20.3492063492063,0.492583883097637,9.42647058823529,2.15873015873016,0.0522553885345387,0.0522553885345387
Aerospace Data Facility-East,563,35,110,45,2009-06-14T19:26:08Z,2018-01-10T02:28:25Z,75151.03805555560,3131.29325231482,0.3377070707070710,-38.74,0.015985790408525800,9,5,6,0.8333333333333330,1,0.00909090909090909,12.5111111111111,0.179797915632399,5.11818181818182,2.44444444444444,0.0351292552745362,0.0351292552745362
Georgia Mabel DeBaptiste,1565,10,35,15,2017-02-18T16:37:40Z,2019-01-13T20:45:11Z,16660.125277777800,694.171886574075,0.3119865635719290,-26.8,0.015335463258785900,24,5,7,0.7142857142857140,0,0.0,104.333333333333,2.25448484772798,44.7142857142857,2.33333333333333,0.0504197889268239,0.0504197889268239
2008 Mauritanian coup d'état,7114,158,405,267,2008-08-06T12:59:19Z,2018-10-15T04:01:50Z,89319.04194444440,3721.62674768518,0.32573689650992300,-48.55,0.005060444194545970,36,14,34,0.4117647058823530,11,0.027160493827160500,26.6441947565543,1.91152968373974,17.5654320987654,1.51685393258427,0.108823379521309,0.108823379521309
Attentional control,2930,69,206,113,2011-10-16T20:10:37Z,2019-02-28T22:46:09Z,64610.59222222220,2692.10800925926,0.3803591941827240,-21.01,0.01808873720136520,53,2,4,0.5,7,0.03398058252427180,25.929203539823,1.08836643623604,14.2233009708738,1.82300884955752,0.0765199610459468,0.0765199610459468
Black church,4017,303,626,401,2005-08-03T00:10:06Z,2019-01-18T12:05:58Z,117995.93111111100,4916.49712962963,0.3407430660193100,18.93,0.004978839930296240,20,10,19,0.5263157894736840,40,0.06389776357827480,10.0174563591022,0.817045122591704,6.41693290734824,1.56109725685786,0.127326424381978,0.127326424381978
1970s in Ghana,382,10,17,11,2011-05-21T08:48:05Z,2017-11-02T00:31:31Z,56559.72388888890,2356.65516203704,0.4168789543789540,-44.39,0.010471204188481700,4,4,4,1.0,0,0.0,34.7272727272727,0.16209414349353,22.4705882352941,1.54545454545455,0.00721361371568065,0.00721361371568065
Charlotte L. Brown,1846,17,46,29,2016-07-24T22:50:28Z,2018-10-26T06:10:49Z,19759.33916666670,823.30579861111,0.33673625952106900,-15.39,0.0,0,0,0,1,1,0.021739130434782600,63.6551724137931,2.2421802483526,40.1304347826087,1.58620689655172,0.0558723138809423,0.0558723138809423
Samuel R. Delany,5355,467,1158,827,2002-07-04T00:39:03Z,2019-03-01T14:47:30Z,146030.14083333300,6084.58920138888,0.3625666117919640,-6.09,0.007096171802054160,38,22,33,0.6666666666666670,69,0.05958549222797930,6.47521160822249,0.880092282775254,4.62435233160622,1.40024183796856,0.190316874594537,0.190316874594537
9th Arkansas Infantry Battalion,1678,19,31,25,2012-06-14T03:50:11Z,2019-01-10T01:55:20Z,57622.08583333330,2400.92024305555,0.3865584415584420,-3.18,0.0005959475566150180,1,1,1,1.0,0,0.0,67.12,0.698898684724521,54.1290322580645,1.24,0.0129117158679739,0.0129117158679739
Imperial Camel Corps,1727,73,150,106,2006-03-07T04:04:30Z,2018-10-08T18:46:39Z,110366.7025,4598.6126,0.2620129870129870,12.37,0.009264620729588880,16,8,10,0.8,5,0.03333333333333330,16.2924528301887,0.375548050826289,11.5133333333333,1.41509433962264,0.0326185336560182,0.0326185336560182
Architecture of Finland,14041,96,327,244,2007-02-04T15:56:28Z,2019-03-04T11:59:03Z,105860.04305555600,4410.83512731483,0.3668528989285580,12.43,0.00014243999715120000,2,1,2,0.5,5,0.01529051987767580,57.5450819672131,3.18329740167543,42.9388379204893,1.34016393442623,0.0741356207070625,0.0741356207070625
Abhinavagupta,2459,144,377,193,2004-12-04T15:58:10Z,2019-02-14T18:07:11Z,124442.15027777800,5185.08959490742,0.5027186632463010,-17.25,0.00040666937779585200,1,1,1,1.0,9,0.023872679045092800,12.740932642487,0.47424445710931,6.52254641909814,1.95336787564767,0.072708483257507,0.072708483257507
1st Louisiana Native Guard (United States),1086,27,55,39,2011-12-22T16:24:04Z,2018-08-20T16:48:28Z,58392.40666666670,2433.01694444445,0.3251689830637200,29.42,0.0027624309392265200,3,0,0,1,1,0.01818181818181820,27.8461538461538,0.446359406776748,19.7454545454545,1.41025641025641,0.0226056789804062,0.0226056789804062
Green Revolution,5844,1597,2926,2214,2002-08-17T08:27:11Z,2019-03-05T15:30:56Z,145063.0625,6044.2943,0.36875987461383600,-22.77,0.01351813826146480,79,25,49,0.5102040816326530,507,0.1732740943267260,2.63956639566396,0.966862256889138,1.99726589200273,1.32158988256549,0.484092909592337,0.484092909592337
Port Adelaide Uniting Church,527,30,52,41,2006-02-06T06:49:48Z,2018-09-06T13:23:27Z,110286.56083333300,4595.27336805554,0.3084740940401320,-50.31,0.0056925996204933600,3,0,2,0.0,0,0.0,12.8536585365854,0.114683057522429,10.1346153846154,1.26829268292683,0.0113159753153061,0.0113159753153061
Battle of Turtle Gut Inlet,1393,25,70,64,2012-03-22T14:46:38Z,2018-11-02T17:40:14Z,57986.89333333330,2416.12055555555,0.2939254934667780,-74.06,0.016511127063890900,23,17,21,0.8095238095238100,5,0.07142857142857140,21.765625,0.576544078811374,19.9,1.09375,0.0289720642618781,0.0289720642618781
Avalon Airport,2315,286,588,420,2004-06-12T12:29:17Z,2019-02-23T07:33:40Z,128851.07305555600,5368.79471064817,0.30935325476992100,-50.24,0.016846652267818600,39,29,39,0.7435897435897440,29,0.04931972789115650,5.51190476190476,0.43119547771282,3.93707482993197,1.4,0.109521788723602,0.109521788723602
Aga Khan Fund for Economic Development,1416,50,117,62,2007-11-12T03:01:50Z,2018-11-17T19:35:54Z,96568.56777777780,4023.69032407408,0.2861423038114770,-7.17,0.0049435028248587600,7,6,7,0.8571428571428570,0,0.0,22.8387096774194,0.35191575045623,12.1025641025641,1.88709677419355,0.029077784465663,0.029077784465663
Armenian cochineal,3463,25,295,101,2014-10-08T21:33:13Z,2019-02-20T01:36:32Z,38284.05527777780,1595.16896990741,0.2908523515319630,-163.95,0.00837424198671672,29,6,18,0.3333333333333330,8,0.02711864406779660,34.2871287128713,2.17092989227405,11.7389830508475,2.92079207920792,0.184933386722739,0.184933386722739
4th Arkansas Infantry Regiment,4640,48,171,111,2008-01-25T12:29:37Z,2018-10-06T09:12:30Z,93764.71472222220,3906.86311342593,0.3299568817425960,2.11,0.003879310344827590,18,4,18,0.2222222222222220,1,0.005847953216374270,41.8018018018018,1.18765358941158,27.1345029239766,1.54054054054054,0.0437691301270215,0.0437691301270215
Black Seminoles,5588,346,778,507,2005-08-30T00:38:56Z,2019-02-11T13:17:48Z,117924.64777777800,4913.52699074075,0.31695572007635000,24.04,0.0035790980672870400,20,14,20,0.7,64,0.08226221079691520,11.0216962524655,1.13726860776999,7.18251928020566,1.534516765286,0.158338399578571,0.158338399578571
Black Bike Week,3946,82,307,185,2010-01-30T17:19:40Z,2019-02-16T17:21:27Z,79296.02972222220,3304.00123842593,0.3654409517817820,-106.3,0.003294475418144960,13,0,13,0.0,34,0.11074918566775200,21.3297297297297,1.19430947970223,12.8534201954397,1.65945945945946,0.0929176407168234,0.0929176407168234
Malthusian catastrophe,1609,427,783,569,2002-02-25T15:51:15Z,2019-02-07T14:06:31Z,148582.25444444400,6190.92726851850,0.4010804204521480,-10.08,0.00435052827843381,7,1,5,0.2,35,0.04469987228607920,2.82776801405975,0.259896446883156,2.05491698595147,1.37609841827768,0.126475399570858,0.126475399570858
Angoon bombardment,1114,8,14,9,2017-10-24T13:25:32Z,2019-01-03T14:50:03Z,10465.408611111100,436.058692129629,0.2734360410831000,2.55,0.0,0,0,0,1,1,0.07142857142857140,123.777777777778,2.55470197041465,79.5714285714286,1.55555555555556,0.0321057698256779,0.0321057698256779
Piltdown Man,3480,645,1062,826,2002-06-11T18:18:19Z,2019-02-15T15:35:36Z,146229.28805555600,6092.88700231483,0.34701816788265300,-2.33,0.011206896551724100,39,10,21,0.47619047619047600,118,0.1111111111111110,4.21307506053269,0.571157810521985,3.27683615819209,1.28571428571429,0.174301607693778,0.174301607693778
Pea Ridge Union order of battle,1237,27,75,51,2006-04-08T15:43:48Z,2019-03-02T02:56:08Z,113051.20555555600,4710.46689814817,0.2692883895131090,20.11,0.0016168148746968500,2,0,0,1,2,0.02666666666666670,24.2549019607843,0.2626066644235,16.4933333333333,1.47058823529412,0.0159219885462914,0.0159219885462914
Clyde Cessna,1298,137,249,199,2005-05-20T15:59:58Z,2019-02-18T16:45:40Z,120528.76166666700,5022.03173611113,0.3355028692237990,-6.93,0.01078582434514640,14,8,11,0.7272727272727270,20,0.08032128514056230,6.52261306532663,0.2584611305155,5.21285140562249,1.25125628140704,0.0495815265780889,0.0495815265780889
Kenneth O. Chilstrom,2183,28,47,44,2010-01-11T02:18:55Z,2018-11-09T14:20:19Z,77388.02333333330,3224.50097222222,0.34014659365652800,-28.52,0.007787448465414570,17,0,0,1,0,0.0,49.6136363636364,0.677003982571464,46.4468085106383,1.06818181818182,0.0145758988460187,0.0145758988460187
RAF Long Marston,717,19,52,26,2008-04-17T11:00:30Z,2018-04-14T19:43:35Z,87584.71805555560,3649.36325231482,0.33566217732884400,-40.39,0.00697350069735007,5,0,5,0.0,0,0.0,27.5769230769231,0.196472631093986,13.7884615384615,2,0.0142490611114188,0.0142490611114188
Allele age,1184,12,38,16,2017-12-11T01:16:53Z,2018-09-26T21:41:58Z,6956.418055555560,289.850752314815,0.3839002486874830,-2.19,0.010135135135135100,12,0,2,0.0,1,0.02631578947368420,74,4.08486088286576,31.1578947368421,2.375,0.131101954010894,0.131101954010894
Battle of Cheat Mountain,972,73,117,101,2005-01-01T02:44:20Z,2019-01-20T08:15:21Z,123173.51694444400,5132.22987268517,0.33387164783268700,30.09,0.0,0,0,0,1,10,0.08547008547008550,9.62376237623762,0.189391360892308,8.30769230769231,1.15841584158416,0.0227971082555556,0.0227971082555556
Mansfield Park,12713,475,1441,935,2002-09-07T07:49:13Z,2019-03-07T14:23:30Z,144606.5713888890,6025.2738078704,0.45903372597650800,30.27,0.00306772594981515,39,16,33,0.48484848484848500,36,0.02498265093684940,13.5967914438503,2.10994560668661,8.82234559333796,1.54117647058824,0.239159255819665,0.239159255819665
Frederic Bertley,1265,25,280,65,2016-07-22T18:49:05Z,2019-03-02T17:07:22Z,22870.304722222200,952.929363425925,0.2513116236996830,-110.37,0.012648221343873500,16,9,15,0.6,0,0.0,19.4615384615385,1.32748559185136,4.51785714285714,4.30769230769231,0.293830802939431,0.293830802939431
Aga Khan University,1290,318,1135,535,2005-09-08T23:39:45Z,2019-01-26T01:27:55Z,117289.80277777800,4887.07511574075,0.27219598583234900,-71.7,0.015503875968992200,20,15,20,0.75,31,0.027312775330396500,2.41121495327103,0.263961565854604,1.13656387665198,2.1214953271028,0.232245253678276,0.232245253678276
